ID,"Source (Author, Title, & Details)",Melville Reference Codes
-,"Richter, Johann Paul Friedrich [Jean-Paul],","M: 30; MD: 50, 79; P: 59"
*586.,"Richter, Johann Paul Friedrich, Flower, Fruit and Thorn Pieces: or, The Married Life, Death, and Wedding of the Advocate of the Poor, Firmian Stanislaus Sibenkas ... Translated from the German by Edward Henry Noel (London: Smith, 1845). [*Sealts #424]","P: 146; Unspec: 146, 303"
587,"Richter, Johann Paul Friedrich, Titan: A Romance, trans. Charles T. Brooks (Boston: Ticknor & Fields, 1862, 1863, or 1864). [*Sealts #425]",Unspec: 303
-,"Ringbolt, Captain",see 146.
588,"Roberts, George, The Four Years Voyages of Capt. George Roberts .. . With a ... Description and Draught of the Cape de Verd Islands (attributed to Daniel Defoe] (London, 1726). [*599]",TG: 599?
*589.,"Robinson, Henry Crabb, Diary, Reminiscences, and Correspondence ... Selected and Edited by Thomas Sadler (Boston: Fields, Osgood, 1869). [*Sealts #428]","WW: 440f; Unspec: 146, 183, 303, 442a"
<590.,"Rousseau, Jean-Jacques, Confessions (1781, 1788). [Sealts #429]","T: 133, 146, 229a; O: 146; MD: 229; P: 181; CM: 229a; Unspec: 100,133, 211, 213"
591,"Rousseau, Jean-Jacques, Discourse on the Influence of Learning and Art (1750). 0:133",
591a.,"Rowe, Nicholas, The Fair Penitent (1703).",R: 504c
592,"Rowson, Susanna Haswell, Charlotte Temple: a Tale of Truth (pub. in England, 1791; in America, 1794).",P: 159
-,Rubaiyat of Omar Khayyam,see 269.
-,"""The Ruins of Carthage""",see 209.
593,"Ruschenberger, William S. W., A Voyage round the World (Philadelphia; 1838). [*133] 0:16, 133, 480;",MD: 532
*593a.,"Ruskin, John, Modern Painters (London: Smith, Elder, 1846-60). (*Sealts #430; see also Sealts #431]",BT: 317
594,"Russell, Michael, Polynesia: or, an Historical Account of the Principal Islands in the South Sea, in Harper’s Family Library (New York: Harper, 1843). [Sealts #211; *461]","O: 16, 17, 133, 148, 461, 480!; Unspec: 571"
595,"Russell, William Clark, The Wreck of the Grosvenor (1877).","JM: 166, 213, 441b"
596,"""Sacred Geography,” London Quarterly Review, 94 (March 1854), 357—[387?]. [*315; *333]","C: 315, 333"
-,"Sacy, Antoine-Isaac Silvestre de",see 206.
<*597.,"Sa’di, The Gulistan, or RoseGarden; by Musle-Huddeen Shaik Sady, of Sheeraz. Translated from the Original, by Francis Gladwin, Esq. A New Edition (London: Kingsbury, Parbury, &, Allen, 1822). [*Sealts #434]","MD: 333; C: 315, 333; Unspec: 175, 333!"
-,"""Safety of Pacific Principles”",see 12b.
*598.,"Sahal-ben-Haroun [E. G. Langdon], ""The Origin of the Arabian Nights’ Entertainments Considered,” Literary World, 3 (12 Feb. 1848), 26-28; (26 Feb. 1848), 63-65; (18 March 1848), 123-25; (25 March 1848), 144-46; (13 May 1848), 284-86. [*Sealts #326]",M: 333
-,Sailors’ Magazine,"see 267, 417a, 626."
-,Saint Augustine,see 31.
599,"""Saint Elmo’s Fire,” Penny Magazine, 14 (22 March 1845), 106-7. [*322]",MD: 322?
600,"Saint-Evremond, Charles de Marguetel de Saint-Denis de, Letter to the Mareschal de Crequi (1671).",Unspec: 146
601,"Sale, Lady Florentina, Journal of the Disasters in Affghanistan, 1841-1842 (London: Murray, 1843). [*636]",MD: 636?
-,Salmagundi,see 384.
*602.,"Salt, Henry Stephens, The Life of James Thomson (""B. V."") with a Selection from His Letters and a Study of His Writings (London: Reeves & Turner, 1889). [*Sealts #435; see also Sealts #435a]",Unspec: 143
*603.,"Saltus, Edgar Evertson, Balzac (Boston: Houghton Mifflin, 1884). [*Sealts #436]",Unspec: 274
*604.,"Sands, Robert Charles, Life and Correspondence of John Paul Jones, including his Narrative of the Campaign of the Liman (New York, 1830). [*685] IP: 108, 346, 469, 685!",
*605.,"Sandys, George, A Relation of a Journey Begun An. Dom.: 1610, [5th ed.] (London: Sweeting, 1652). [*Sealts #436a]","C: 259, 315; Unspec: 125a"
-,Satyr icon,see 546.
-,"Scenes in “Old Ironsides"" During Her Cruise in the Pacific",see 498.
-,“The Sceptical Genius”,see 722.
605a.,"Schiller, Johann Christoph Friedrich von, The Ghost-Seer! From the German of Schiller ([London: Bentley, 1849?]). [Sealts #438a]","MD: 303; Unspec: 125a, 187a"
*606.,"Schiller, Johann Christoph Friedrich von, The Poems and Ballads ... Translated by Sir Edward Bulwer Lytton, Bart. With a Brief Sketch of the Author’s Life (Leipzig: Tauchnitz, 1844). [*Sealts #439]","WJ: 440e, 490, 491!, 494; MD: 165, 182, 229, 303, 377c; CM: 254, 303; C: 315, 637a; JM: 213; TIM: 326, 377b, 488a; Unspec: 123, 213, 260, 283, 303, 440e, 580, 637, 637a, 688"
607,"Schleiermacher, Reden [On Religion: Speeches to its Cultured Despisers] (1799; first translated into English, 1893). [*701]",Unspec: 701?
608,"Schoolcraft, Henry Rowe, The Indian in His Wigwam (1848).",MD: 229?
-,"Schopenhauer, Arthur.","BB: 229a, 247, 344, 345, 356; Unspec: 80a, 84, 129, 146, 265, 303, 335, 686b"
*609.,"Schopenhauer, Arthur, Counsels and Mayims; Being the Second Part of ... Aphorismen zur Lebensweisheit... Translated by T. Bailey Saunders, MA. (London: Sonnenschein, 1890). [*Sealts #443; see also Sealts #444]","TIM: 488a; BB: 172a, 247, 324a, 345; Unspec: 274, 324a"
*610.,"Schopenhauer, Arthur, Religion: A Dialogue, and Other Essays ... Selected and Translated by T. B. Saunders, MA. (London: Sonnenschein, 1890). [*Sealts #445]","BB: 172a, 247, 324a; Unspec: 139, 143, 274, 324a"
*611.,"Schopenhauer, Arthur, Studies in Pessimism, a Series of Essays ... Selected and Translated by T. Bailey Saunders, MA., 2d ed. (London: Sonnenschein, 1891). [*Sealts #446]","BB: 247, 324a; Unspec: 139, 183, 274, 324a"
*612.,"Schopenhauer, Arthur, The Wisdom of Life; Being the First Part of.. .Aphorismen zur Lebensweisheit ... Translated with a Preface by T. Bailey Saunders, MA., 2d ed. (London: Sonnenschein, 1891). [*Sealts #447]","BB: 324a, 345; Unspec: 183, 247, 274, 324a, 686b"
<*613.,"Schopenhauer, Arthur, The World as Will and Idea ... Translated from the German by R. B. Haldane, MA., and J. Kemp, MA., 2d ed. (London: Trubner, 1888).",
619,"Scott, [*Sealts #448]","P: 557?; TIM: 512b; BB: 172a, 274!, 324a, 344, 479; Unspec: 91, 146, 158, 247, 283, 315, 324a"
-,(1819). FI: 212;,"P: 181?, 511c"
614,"Schouten, William Cornelius, The Relation of a Wonderful Voiage Made by William Cornelius Schouten of Horn (London, 1619). [*201]",MD: 201
*614a.,"Scogan, John, Scoggin’s Jests; Full of Witty Mirth, and Pleasant Shifts (London: Thackeray & Deacon, 1796). [*Sealts #449]",Unspec: 330a
-,"Sir Walter, Ivanhoe",
<*620.,"Scott, Sir Walter, The Lay of the Last Minstrel (Edinburgh: Black, 1855). [*Sealts #451a]",MD: 507
621,"Scott, Sir Walter, Letters on Demonology and Witchcraft (1830).","MD: 486, 507"
622,"Scott, Sir Walter, The Monastery (1820).","WJ: 416, 511a, 662a; P: 181, 198, 511c, 634"
*615.,"Scoresby, William, An Account of the Arctic Regions, with a History and Description of the Northern Whale Fishery (Edinburgh: Constable, 1820). [*Sealts #450]","MD: 84, 147!, 148, 165, 177, 182!, 199, 201!, 213, 229, 278, 377c, 487, 693a"
*616.,"Scoresby, William, Journal of a Voyage to the Northern Whale Fishery; Including Researches and Discoveries on the Eastern Coast of West Greenland ... in ... 1822 (Edinburgh: Constable, 1823). [*Sealts #451]","MD: 177!, 182, 198, 199, 213, 229"
-,"Scott, Sir Walter.",F: 100
617,"Scott, Sir Walter, The Abbot (1820).",P: 181
618,"Scott, Sir Walter, The Bride of Lammermoor (1819).","P: 181?, 511c, 576b"
622a.,"Scott, Sir Walter, “Romance"" [essay], first published in Encyclopedia Britannica (1824) and reprinted in Miscellaneous Prose (1827). [*397a]",Unspec: 397a
*623.,"Scott, Sir Walter, Tales of a Grand-Father, First Series, Being Stories Taken from Scottish History (Exeter, N.H.: Williams, 1833). [*Sealts #454]",Unspec: 212
624,"Scott, Sir Walter, The Talisman (1825).",C: 315
625,"Scott, Sir Walter, Waverley Novels (1829-33).","T: 488c; Unspec: 251 626. “The Seaman’s Retreat,"""
-,Sailors’ Magazine (Nov. 1837). [*481] R. 481,
627,"Sedgwick, Catharine Maria, Hope Leslie, or Early Times in the Massachusetts (1827).",MD: 229?
628,"Sedgwick, Catharine Maria, The Poor Rich Man, and the Rich Poor Man (1836).","PMP: 576, 622"
629,Self Teacher (1834). [*Sealts #456a],Unspec: 212
*630.,"Seneca, Lucius Annaeus, Seneca’s Morals by Way of Abstract. To Which Is Added, a Discourse under the Title of An AfterThought. By Sir Roger L’Estrange, 15th ed. (London: Strahan [etc.], 1746). [*Sealts #458]","M: 136!, 143, 146, 226, 345a, 488, 623, 686b; R:136;WJ: 136; MD: 136; CM: 136, 254; Unspec: 136!, 213, 229, 557b"
*631.,"Seneca, Lucius Annaeus, The Workes ... Both Morall and Naturall . .. Translated by Tho. Lodge [The Life of L. A. Seneca Described by J. Lipsius] (London: Stansby, 1614). [*Sealts #457]","CM: 254; Unspec: 229, 440a, 440e, 557b"
*632.,"Sevigne, Marie (de RabutinChantal), Marquise de, The Letters of Madame de Sevigne to Her Daughter and Friends. Edited by Mrs. Hale (Roston: Roberts, 1869). [*Sealts #459]","TIM: 377b, 512b?"
633,"Shaftesbury, Anthony Ashley Cooper, Third Earl of, Characteristics of Men, Manners, Opinions, Times (1711; revised ed. 1713).","M: 534c; MD: 534c; P: 146?, 534c; CM: 254, 435, 504b, 534c; C: 534c; BB: 534c; Unspec: 534c"
-,Shakers,see 680.
<*634.,"Shakespeare, William, The Dramatic Works of William Shakspeare; with a Life of the Poet, and Notes, Original and Selected (Boston: Hilliard, Gray, & Co., 1837). [*Sealts #460; see also Sealts #460a—65]","All Works: 347!, 396; F: 100; M: 265a, 481e; R: 481e, 504c, 534b; HHM: 172b, 644; MD: 53, 137, 139!, 148a, 164!, 172b, 213, 255"
-,"[r 281], 265a, 281, 291a, 377c, 440a, 481e, 487, 500, 558, 601;","P: 172b, 440a; CM: 440a, 440c, 481e, 487a, 504b, 641; BP: 378; Unspec: 100, 123, 172b, 178, 211, 213, 378, 399, 440a, 440e, 499b, 630, 686b"
-,Tempest:,"MD: 644; E: 173, 387, 619, 621; BT: 431; TP: 376; BP: 94; C: 315; JM: 377b, 512b; WW: 440f; MP: 193; Unspec: 442a"
-,Merry Wives of Windsor:,"MD: Twelfth Night: M: 265; P: 181; CM: 254, 686a; Unspec: 265"
-,Measure for Measure:,"WJ: 440e; MD: 229, 644; TP: 173, 475; WW: 440f; UP: 305"
-,Much Ado about Nothing:,MD: 229; Unspec: 442a
-,Midsummer-Night’s Dream:,"TP: 475, 621; CM: 213, 254, 440d, 705; TIM: 512b; WW: 440f"
-,Love's Labor’s Lost:,MD: 229; P: 181?; WW: 440f
-,Merchant of Venice:,"M: 265; MD: 229, 265; CM: 254; BB: 345"
-,As You Like It:,"M: 265; MD: 229, 265; E: 387, 619; CM: 213, 254, 686a, 705"
-,All’s Well That Ends Well:,CM: Taming of the Shrew: MD: 229
-,Winter’s Tale:,"P: 181; CM: 213, 254, 479a, 686a, 705; C: 488a; BB: 198a, 264, 345; WW: 488a"
-,Macbeth:,"MD: 112, 131a, 182, 183, 229, 265, 286, 298, 503, 611, 639, 644; P: 172b, 181, 486a, 504, 511c, 551a, 576b; TP: 173, 475; BP: 441b, 512b; JM: 512b"
-,King Richard the Second:,"MD: 131a, 229, 644; P: 181"
-,"King Henry the Fourth, Part First:","O: 480; M: 513; R: 568; WJ: 166, 481e, 568, HHM: 513; MD: 229; MP: 166, 513"
-,"King Henry the Fourth, Part Second:","O: 480; M: 513; WJ: 166; MD: 265; CM: 705; MP: 166, 265, 513"
-,King Henry the Fifth:,MD: 229
-,"King Henry the Siyth, Part Second:","CM: 213, 254"
-,King Richard the Third:,"O: 480; MD: 229, 649"
-,King Henry the Eighth:,O: 480; MD: 229
-,Troilus and Cressida:,WW: 440f
-,Timon of Athens:,"MD: 644; P: 504, 511c; JR: 481e, 533; CM: 254, 639, 705; Unspec: 198, 533"
-,Coriolanus:,MD: 644; P: 511c
-,Julius Caesar:,"O: 480; MD: 112, 229, 503, 644"
-,Antony and Cleopatra:,"MD: 112, 164, 229, 265, 578, 644; P: 181, 511c; IP: 503; WW: 440f; Unspec: 131a"
-,Cymbeline:,"P: 181; TP: 173,180a, 213, 331, 475, 621; CM: 173, 213, 254, 705"
-,"Pericles, Prince of Tyre:",TP: 621?; CM: 254
-,King Lear:,"O: 480; M: 557; HHM: 131a, 229a; MD: 112, 131a!, 133a, 139, 164!, 165, 168, 184, 213, 229, 265, 298, 330, 440e, 463a, 473, 481e, 500, 578, 639, 644, 686b; P: 172b, 181, 504, 511c; IP: 346; CM: 157, 213, 254, 705; Unspec: 131a!, 198"
-,Romeo and Juliet:,"MD: 112, 229, 503; P: 181, 258!, 481e, 503, 504, 511c, 551a, 576b; JM: 377b"
-,"Hamlet, Prince of Denmark:","F: 213; O: 480; M: 481e; WJ: 491; MD: 92b, 112, 139, 168, 213, 229, 252, 291b, 481e, 596, 601, 644; P: 56, 101, 104a, 104b, 148a, 172b, 181!, 188, 213, 258, 265, 291b, 367, 441, 481e, 504, 511c!, 551a, 576b, 639, 686b, 717; IP: 265, 503; TP: 173; CM: 213, 254, 686a, 705, 717; C: 315, 441b; BB: 345; MP: 193; Unspec: 198"
-,"Othello, The Moor of Venice:","R: 234; MD: 112, 229, 644; P: 181, 503, 504, 511c; BC: 234, 497a; TIM: 489; BB: 234, 345"
*634a.,"Shakespeare, William, The Poetical Works . . . With the Life of the Author. Cooke's Edition (London: Cooke, [17—]). The Poetical Works of William Collins. With the Life of the Author. Cooke's Edition (London: Cooke, [17—]) [2 vols. in 1], [*Sealts #464; see also Sealts # 460a]","M: 226; WW: 440f; Unspec: 213, 226"
-,"Sources 634a-643a Shakespeare, William: 522a. see also",
*635.,"Shelley, Jane Gibson, Lady, ed., Shelley Memorials: From Authentic Sources ... To Which Is Added, an Essay on Christianity, by Percy Bysshe Shelley: Now First Printed (Boston: Ticknor & Fields, 1859). [*Sealts #466)","TIM: 488a; WW: 440f; Unspec: 146, 200, 212, 442a"
*636.,"Shelley, Mary Wollstonecraft Godwin, Frankenstein: or, The Modern Prometheus. By the Author of ""The Last Man” ... Revised, Corrected, and Illustrated with a New Introduction, by the Author (London: Bentley, 1849). [*Sealts #467]","MD: 229, 363, 481e, 590; P: 181, 511c; BT: 65, 480a, 481e, 534, 547; Unspec: 187a, 380"
637,"Shelley, Percy Bysshe, The Cenci (1819).","WJ: 330; P: 181, 330, 693b!; Unspec:"
<*638.,"Shelley, Percy Bysshe, Essays, Letters from Abroad, Translations and Fragments, New Edition, ed. Mrs. Shelley (London: Moxon, 1852). [*Sealts #468]","M: 226, 488; MD: 129; P: 693b; TIM: 686b; JG: 686b; MG: 686b; Unspec: 139, 146, 200, 226, 229, 580, 621"
<*639.,"Shelley, Percy Bysshe, The Poetical Works ... Edited by Mrs. Shelley. With a Memoir by James Russell Lowell (Boston: Little Brown, 1857). [*Sealts #469]","P: 335; C: 652; TIM: 693b; Unspec: 100, 302"
-,“Adonais”:,"M: 150, 226, 265, 488; P: 273b; TIM: 326"
-,"""Alastor”:","F2: 488c; M: 213, 226, 345a, 440, 488"
-,“Prometheus Unbound”:,"MD: 195, 505!; P: 181, 291b; BP: 304; C: 319; Unspec: 229a"
-,"""Queen Mab”:","MD: 229, 229a, 347a; P: 181; Unspec: 229a"
640,"Sherburne, John Henry, The Life and Character of John Paul Jones (Washington, 1825, and New York, 1851). [*685] IP: 108 [r 685], 346 [r 685], 469",
<*641.,"Sheridan, Richard Brinsley, The Rivals (1775) in The Plays With an Introduction by Henry Morley, 8th ed. (London: Routledge, 1887). [*Sealts #471] FI: 212;",F2: 212
-,Ship of Fools,see 74a.
641a.,"The Shipwreck of the Alceste, an English frigate in the Straits of Gaspar, also the Shipwreck of the Medusa, French frigate on the coast of Africa with observations and reflections thereon [pamphlet] (1846). [*416]","WJ: 416, 662a"
642,"Sibbald, Sir Robert, A History, Ancient and Modern, of the Sheriffdoms of Fife and Kinross (Cupar-Fife, 1803). [*165]","MD: 165, 182, 201, 229"
643,"Simms, William Gilmore, Beauchampe: or, The Kentucky Tragedy (1842).",P: 159
643a.,"Simms, William Border Beagles (1840).",CM: 705?
-,"Gilmore,",
644,"Simms, William Gilmore, Guy Rivers (1834).",P: 159
644a.,"Simms, William Richard Hurdis (1838).",CM: 705?
-,"Gilmore, “Sir Patrick Spens”",see 139.
645,"Skelton, John, ""Philip Sparrow’’ in The Poetical Works of John Skelton: with notes and some account of the author and his writing by A. Dyce (London: T. Rodd, 1843). [*425]",M: 425!
646,"""Slaughter of the Innocents” [editorial], New York Times (22 July 1861), 4. [*698]",BP: 698
647,"Sleeper, John Sherburne [Hawser Martingale, pseud.], “Impressment of Seamen” [sketch], Tales of the Ocean, and Essays for the Forecastle (1841). [*490]","WJ: 213, 214, 490, 491!, 684"
648,"Smith, Adam, Inquiry into the Nature and Causes of the Wealth of Nations (1776).","R: 156, 212, 373, 481!; CM: 254"
649,"Smith, Lieutenant H. D., ""The Mutiny on the Somers .""American Magazine, 8 (June 1888), 109-14. [*138]","BB: 138, 174, 181a, 213, 441b, 458"
*650.,"Smith, Joseph Edward Adams, Taghconic; or Letters and Legends about Our Summer Home. By Godfrey Greylock [pseud.] (Boston: Redding, 1852). [*Sealts #478] IP: 685;","CM: 504b, 705"
651,"Smith, Sydney, The Works in The Modern British Essayists ([Philadelphia: Carey & Hart, 1847-49?]), vol. 3 (1848). [*Sealts #359]",R: 673; CM: 673; BB: 673
651a.,"Smith, Sir William, Dictionary of Greek and Roman Antiquities (1842).",WJ: 416?
-,"Smollett, Tobias George. 0:100?, 181a, 481c;","R: 42; WJ: 139, 163a, 345a, 416, 568; MD: 49; Unspec: 122"
652,"Smollett, Tobias George, The Adventures of Ferdinand Count Fathom (1753).","O: 494a, 511a; WJ: 511a"
653,"Smollett, Tobias George, The Adventures of Peregrine Pickle (1751).","WJ: 213a, 282, 491"
654,"Smollett, Tobias George, The Adventures of Roderick Random, 10th ed. (London: Gardner [etc.], 1778; or London: Cochrane, 1831). [*Sealts #480]","O: 481c; WJ: 96, 107, 121, 129, 133, 178, 213, 345a, 416, 481c, 481e, 491, 575; MD: 301; Unspec: 123"
654a.,"Smollett, Tobias George, The Expedition of Humphry Clinker (1771).",M: 282
-,"""Socrates in Camden”",see 88.
-,Somers Mutiny,"see 181a, 320, 649."
655,"Sophocles, trans. Thomas Francklin, in Classical Library (New York: Harper, [18—]), vol. 14. [*Sealts #147]","MD: 286, 595; BB: 198a"
-,"Sotheby, William",see 758.
-,Southern Literary Messenger,see 701.
656,"Southey, Robert, Commonplace Book, 2d ed. (1850). [*140]",MD: 140; Unspec: 593?
657,"Southey, Robert, The Doctor (1834-47).","MD: 50, 229"
*658.,"Southey, Robert, The Life of Nelson (New York: Harper, 1855). [*Sealts #481]","BP: 377b; BB: 172a, 213, 217, 274, 345!, 559"
*658a.,"Southey, Robert, Oliver Newman: A New-England Tale (Unfinished): With Other Poetical Remains (London: Longman [etc.], 1845). [*Sealts #482]",Unspec: 686b
659,"Southey, Robert, Thalaba the Destroyer (1801).","M: 22, 226, 345a, 488; MD: 229"
660,"""Spanish Ladies"" [sea song].",WJ: 545; JM: 382
661,"Sparks, Jared, Life of John Ledyard (1828).",MD: 229
*663.,"Spenser, Edmund, in Robert Anderson, ed., Poets of Great Britain (London and Edinburgh, 1792-93), vol. 2. [*692; see also Sealts #483]","F2: 637b; T: 637b; M: 213, 226 [r 424], 229a, 237!, 426, 462a, 488, 576d, 637b!; WJ: 146; MD: 146, 397a, 526, 595, 637b; P: 229a, 526, 622a, 634, 637b; E: 106, 109, 134, 173, 180a, 213, 379, 387!, 428, 451, 462a, 477, 526, 619, 637b!, 692, 693;"
-,IP: 213;,"BT: 173,439a, 547, 576, 594, 637b!; BC: 349; PT: 146; TP: 331, 620, 637b; CM: 440c, 462a, 637b, 650; C: 315, 637b; JM: 351, 377b, 512b; TIM: 229a; BB: 146, 345; Unspec: 440a"
664,"Spinoza, Benedict (Baruch) de.","M: 31; MD: 165, 260; P: 181, 260; C: 260; Unspec: 260, 318"
-,Springfield Daily Republican,"see 263a, 529."
665,"Squier, E. G., ""Ancient Peru— its People and its Monuments,” Harper’s New Monthly Magazine, 7 (June 1853), 7-[38?]. [Sealts #240]",CM: 435?
-,St. Augustine,see 31.
-,"Stael-Holstein, Anne-Louise-Germaine Necker, Baronne de [Madame de Stael],",Unspec: 622
-,"Sparks, Jared",see also 280.
662,"Spectator (1711-12, 1714).",R: 200; Unspec: 200 See also 3a.
-,"Spectator, no. 578 (9 Aug. 1714):","MD: 229 [r 273], 478"
<666.,"Stael-Holstein, Anne-LouiseGermaine Necker, Baronne de, Corinne; or, Italy. .. Translated by Isabel Hill; with Metrical Versions of the Odes by L. E. Landon; and a Memoir of the Authoress (Lon- don: Bentley, 1833 or later edition). [*Sealts #486]","R: 704; MD: 229?, 341, 377c, 704; P: 213, 303, 504, 511c, 651b; Unspec: 229, 704"
*667.,"Stael-Holstein, Anne-LouiseGermaine Necker, Baronne de, Germany ... With Notes and Appendices, by O. W. Wight (New York: Derby & Jackson, 1859). [*Sealts #487] MP: 377b;","Unspec: 133c, 139, 143, 146, 303, 315, 442a, 504a, 580, 665, 704, 705a"
667a.,"Stanley, Arthur Penrhyn, newspaper accounts of his travels in Palestine during the winter of 1852 and the spring of 1853. B: 707?",
*668.,"Stanley, Arthur Penrhyn, Sinai and Palestine in Connection with Their History ... New Edition, with Maps and Plans (New York: Widdleton, 1863). PSealts #488]","C: 170!, 183, 213, 315!, 333!, 441b, 540, 687; Unspec: 183, 442a"
-,"Stanley, Arthur Penrhyn",see also 596.
-,"Sterne, Laurence.",M: 30; MD: 229a; BB: 229a
670,"Sterne, Laurence, The Life and Opinions of Tristram Shandy, Gent. (1760, 1761-62, 1765, 1767). [Sealts #490]","MD: 95, 229, 265, 301, 561a, 600b, 624; P: 265; CDD: 176, 600b, 621; TF: 600b; CM: 265!, 561a, 570, 600b; Unspec: 123, 341"
671,"Stewart, Charles S., Journal of a Residence in the Sandwich Islands (New York and London, 1828). [*287]",M: 287
*672.,"Stewart, Charles S., A Visit to the South Seas, In the U. S. Ship Vincennes, During the Years 1829 and 1830 (New York, 1831). [*125]","T: 125, 129, 133!, 133c, 178, 213, 228, 273b, 460, 480, 512c; O: 133, 228, 461, 480!; WJ: 662a; Unspec:"
673,"Stirling, William, Cloister Life of the Emperor Charles the Fifth (1851, 1852).","BT: 621; BC: 342 [r 523, 528!], 365a"
-,"[r 528!], 662b Starbuck, Hezediah",see 77a.
*669.,"Stedman, Edmund Clarence, Poets of America (Boston and New York: Houghton, Mifflin, 1885). PSealts #488a]","Unspec: 647, 691"
669a.,"Stephens, John Lloyd, Incidents of Travel in Central America (1841) and Incidents of Travel in Yucatan (1843).",Unspec: 163a
674,"Stone, William Leete, Life of Joseph Brant—Thayendenegea: Including the Border Wars of the American Revolution ([New York: Dearborn, 1838?]). [*Sealts #491a]",MD: 229
675,"Stow, John, The Chronicles of England [later TheAnnales of England] (1580).",MD: 201
676,"""A Strange Scene at a Theatre/’ Montreal Pilot (11 Dec. 1857). [*608]",BB: 608
683,"Swift, Jonathan, Gulliver’s Travels (1726).","T: 389?, 512c; M: 19, 21, 23, 29, 32, 111, 198, 204, 226, 377a, 638; P: 265"
677,"Strauss, David Friedrich, The Life of Jesus (1835). [*303]","C: 283, 315; Unspec; 146, 283, 303"
684,"Swift, Jonathan, A Tale of a Tub (1704).","M: 226; WJ: 229a; CM: 394?, 471?, 570, 641"
677a.,"Suckling, Sir John (1609-42), songs.",TIM: 512b?
-,"Sue, Eugene.",P: 55
678,"Sue, Eugene, The Mysteries of Paris (1842-43; first pub. in English, 1844).",WJ: 543
679,"Sue, Eugene, The Wandering Jew (1844-45).",C: 652?
*680.,"A Summary View of the Millennial Church, or United Society of Believers, Commonly Called Shakers. Comprising the Rise, Progress and Practical Order of the Society, 2d ed., rev. (Albany: Van Benthysen, 1848). [*Sealts #459a]","MD: 197, 229, 440e, 487; Unspec: 146, 197"
681,"Sumner, Charles, ""The Mutiny of the Somers,"" North American Review, 57 (July 1843). [*459]",BB: 459
-,"Swamy, Mutu Coomara",see 21.
682,"Swedenborg, Emanuel, A New Dictionary of Correspondences (1794).",MD: 103?
-,"Swift, Jonathan.",P: 519; Unspec: 67 684a.
-,"Swinburne, Algernon Charles, Poems and Ballads (1866).",WW: 512b?
-,Taghconic. see 650.,
685,The Tales of the Genii.,M: 29
*686.,"Talfourd, Sir Thomas Noon, Final Memorials of Charles Lamb; Consisting Chiefly of His Letters Not Before Published, with Sketches of Some of His Companions (London: Moxon, 1848). [*Sealts #317]","MD: 213, 229?; B: 463; Unspec: 213,"
687,"Taylor, Bayard, Cyclopaedia of Modern Travel (1856).",CM: 625
*688.,"Taylor, Bayard, Views AFoot; or, Europe Seen with Knapsack and Staff (New York: Wiley & Putnam, 1846). [*Sealts #495]",R: 212; MD: 229?
-,"Taylor, Bayard",see also 237.
<689.,"Taylor, Jeremy, The Rule and Eyercise of Holy Dying (Boston: Little, Brown, [1864?]). [*Sealts #495a]",P: 181?; CM: 254; Unspec: 686b
690,"Taylor, John, The Scripture Doctrine of Original Sin Proposed to Free and Candid Examination (London: [?], 1701). [*Sealts #496]","MD: 485, 623; Unspec: 146"
691,"Taylor, John Orville, The District School (1834). [Sealts #497]",Unspec: 212
692,"Taylor, Thomas.","MD: 675; P: 675; Unspec: 378, 675 See also 554, 557, 568."
-,"Taylor, Tom",see 343.
693,"Tegner, Esais, Frithiofs Saga, or The Legend ofFrithiof. By Esais Tegner. Translated from the Swedish (London: Baily, 1835); or Frithiof a Norwegian Story, from the Swedish of Esais Tegner. By R. G. Latham (London: Hookham, 1838). TSealts #500]","M: 123, 133, 226, 345a; MD: 229; Unspec: 123, 226"
694,"Teniers, David.",T: 7
695,"Tennemann, Wilhelm Gottlieb, A Manual of the History of Philosophy, trans. Arthur Johnson (Oxford, 1832), or, trans. J. R. Morrell (London: Bohn, 1852). [*143]",Unspec: 143
*696.,"Tennyson, Alfred Tennyson, Baron, In Memoriam (London: Moxon, 1850). [*Sealts #504; see also Sealts #505]",C: 319; Unspec: 146
*697.,"Tennyson, Alfred Tennyson, Baron, Poems (Boston: Ticknor, 1842). [*Sealts #507b; see also Sealts #507a, 508]","M: 139, 226, 440e, 557; TP: 62, 173, 316a, 475; C: 499a; JM: 377b, 512b; TIM: 693b; BB: 345; WW: 440f; Unspec: 440e"
698,"Tertullianus, Quintus Septimus Florens, De praescriptionibus haereticorum (printed in Latin, 1544; in English, 1722).",WJ: 146?
-,"Thackeray, William Makepeace.","P: 504, 511c"
698a.,"Thackeray, William Makepeace, Catherine (1839-40).",P: 511c
699,"Thackeray, William Makepeace, The History of Henry Esmond, Esquire (1852). IP:559",
700,"Thackeray, William Makepeace, The History of Pendennis (1848-50).","P: 181, 511c"
701,"Thackeray, William Makepeace, “Sorrows of Werther” [comic ballad], first appeared in the Southern Literary Messenger in 1853 and was reprinted in the Literary World, 13 (10 Dec. 1853), 313-14; later reprinted in “Thackeray as a Poet,” Putnam’s Monthly Magazine, 6 (Dec. 1855), 626. [*487; Sealts #413]","CM: 254, 440c, 487a"
*701a.,"Thackeray, William Makepeace, Vanity Fair. A Novel without a Hero (New York: Harper, 1848). [*Sealts #512] P:511c Thirty Years from Home",see 440.
-,Thomas a Kempis,see 417.
